f[Hz]	Sxx[m^2/Hz]
8762.8	1.44766E-21
8762.9	1.91213E-21
8763	2.69586E-21
8763.1	1.91546E-21
8763.2	9.47384E-22
8763.3	7.02376E-22
8763.4	8.73099E-22
8763.5	9.5735E-22
8763.6	9.57036E-22
8763.7	1.17467E-21
8763.8	8.22367E-22
8763.9	1.79612E-21
8764	7.52743E-22
8764.1	7.2232E-22
8764.2	1.17218E-21
8764.3	8.33682E-22
8764.4	1.03379E-21
8764.5	1.21235E-21
8764.6	6.80428E-22
8764.7	1.0046E-21
8764.8	7.78984E-22
8764.9	1.03083E-21
8765	9.48619E-22
8765.1	1.18749E-21
8765.2	9.24913E-22
8765.3	8.60499E-22
8765.4	5.91585E-22
8765.5	1.18363E-21
8765.6	8.8125E-22
8765.7	5.90347E-22
8765.8	7.92298E-22
8765.9	7.37598E-22
8766	2.02313E-22
8766.1	1.18391E-21
8766.2	1.07118E-21
8766.3	4.21999E-22
8766.4	5.24233E-22
8766.5	1.12912E-21
8766.6	1.00484E-21
8766.7	1.50677E-21
8766.8	5.46671E-22
8766.9	1.044E-21
8767	9.96845E-22
8767.1	6.55164E-22
8767.2	8.0596E-22
8767.3	1.31604E-21
8767.4	1.0628E-21
8767.5	1.06602E-21
8767.6	8.94638E-22
8767.7	1.27618E-21
8767.8	1.16566E-21
8767.9	4.45366E-22
8768	8.30514E-22
8768.1	1.92869E-21
8768.2	6.48424E-22
8768.3	8.05849E-22
8768.4	6.65289E-22
8768.5	7.85814E-22
8768.6	8.04332E-22
8768.7	7.98831E-22
8768.8	8.46675E-22
8768.9	1.26902E-21
8769	1.10253E-21
8769.1	7.93965E-22
8769.2	9.09965E-22
8769.3	9.6129E-22
8769.4	6.4389E-22
8769.5	8.58259E-22
8769.6	8.38431E-22
8769.7	4.23449E-22
8769.8	3.58849E-22
8769.9	1.62298E-21
8770	9.44872E-22
8770.1	9.16621E-22
8770.2	8.44169E-22
8770.3	1.0064E-21
8770.4	1.0193E-21
8770.5	1.51188E-21
8770.6	5.1398E-22
8770.7	6.82209E-22
8770.8	1.13309E-21
8770.9	4.92607E-22
8771	8.65053E-22
8771.1	9.87375E-22
8771.2	9.29158E-22
8771.3	9.27219E-22
8771.4	8.03374E-22
8771.5	6.73368E-22
8771.6	1.18248E-21
8771.7	6.70677E-22
8771.8	3.41934E-22
8771.9	8.16976E-22
8772	7.18098E-22
8772.1	1.06487E-21
8772.2	4.62279E-22
8772.3	1.13381E-21
8772.4	8.76665E-22
8772.5	2.88899E-22
8772.6	4.62154E-22
8772.7	9.0861E-22
8772.8	9.74609E-22
8772.9	7.15678E-22
8773	1.02549E-21
8773.1	1.05611E-21
8773.2	1.35935E-21
8773.3	9.43287E-22
8773.4	9.16748E-22
8773.5	1.10983E-21
8773.6	6.77076E-22
8773.7	8.39219E-22
8773.8	9.09062E-22
8773.9	7.97745E-22
8774	1.05468E-21
8774.1	7.59523E-22
8774.2	9.45575E-22
8774.3	1.04179E-21
8774.4	9.28584E-22
8774.5	1.01095E-21
8774.6	5.33925E-22
8774.7	4.75699E-22
8774.8	9.22516E-22
8774.9	1.26635E-21
8775	1.15712E-21
8775.1	4.35461E-22
8775.2	7.01669E-22
8775.3	3.2481E-22
8775.4	9.12902E-22
8775.5	5.24076E-22
8775.6	5.94298E-22
8775.7	5.3805E-22
8775.8	3.82036E-22
8775.9	8.10025E-22
8776	8.85012E-22
8776.1	8.00054E-22
8776.2	1.07055E-21
8776.3	5.19009E-22
8776.4	4.16249E-22
8776.5	8.90978E-22
8776.6	8.0023E-22
8776.7	6.23968E-22
8776.8	1.06256E-21
8776.9	6.52696E-22
8777	6.72286E-22
8777.1	1.17561E-21
8777.2	1.51554E-21
8777.3	7.44039E-22
8777.4	8.67575E-22
8777.5	1.99462E-21
8777.6	1.06947E-21
8777.7	6.08627E-22
8777.8	7.07349E-22
8777.9	8.36003E-22
8778	1.13961E-21
8778.1	1.53891E-21
8778.2	8.2393E-22
8778.3	4.17581E-22
8778.4	7.76243E-22
8778.5	1.35335E-21
8778.6	1.01256E-21
8778.7	1.00618E-21
8778.8	8.96735E-22
8778.9	6.00654E-22
8779	4.99392E-22
8779.1	7.01646E-22
8779.2	9.75812E-22
8779.3	5.86727E-22
8779.4	7.50722E-22
8779.5	1.11178E-21
8779.6	7.82561E-22
8779.7	1.16134E-21
8779.8	1.25867E-21
8779.9	6.59227E-22
8780	7.44387E-22
8780.1	1.14049E-21
8780.2	9.38041E-22
8780.3	9.47559E-22
8780.4	5.49937E-22
8780.5	1.20379E-21
8780.6	5.15236E-22
8780.7	1.45109E-21
8780.8	9.46287E-22
8780.9	5.63896E-22
8781	4.29123E-22
8781.1	9.33334E-22
8781.2	9.16613E-22
8781.3	1.18897E-21
8781.4	1.16495E-21
8781.5	6.74963E-22
8781.6	4.93826E-22
8781.7	5.51133E-22
8781.8	4.88042E-22
8781.9	8.39423E-22
8782	1.53729E-21
8782.1	4.81989E-22
8782.2	9.27613E-22
8782.3	8.33889E-22
8782.4	7.46109E-22
8782.5	9.3226E-22
8782.6	4.60262E-22
8782.7	1.43349E-21
8782.8	7.29164E-22
8782.9	9.03236E-22
8783	7.69998E-22
8783.1	5.75737E-22
8783.2	1.12122E-21
8783.3	7.6199E-22
8783.4	8.05115E-22
8783.5	9.35007E-22
8783.6	8.58845E-22
8783.7	8.02247E-22
8783.8	1.01955E-21
8783.9	1.53336E-21
8784	1.1847E-21
8784.1	8.42601E-22
8784.2	9.98184E-22
8784.3	8.48016E-22
8784.4	1.70152E-21
8784.5	1.13612E-21
8784.6	8.44889E-22
8784.7	9.29149E-22
8784.8	8.83318E-22
8784.9	1.65815E-21
8785	1.31538E-21
8785.1	1.07969E-21
8785.2	1.07313E-21
8785.3	4.2614E-22
8785.4	1.26465E-21
8785.5	1.46841E-21
8785.6	8.03803E-22
8785.7	6.47583E-22
8785.8	3.85772E-22
8785.9	7.65046E-22
8786	1.35561E-21
8786.1	9.34371E-22
8786.2	7.19843E-22
8786.3	1.68256E-21
8786.4	9.15633E-22
8786.5	1.44695E-21
8786.6	1.16984E-21
8786.7	8.68139E-22
8786.8	9.42471E-22
8786.9	6.45764E-22
8787	7.20617E-22
8787.1	8.4923E-22
8787.2	1.44309E-21
8787.3	3.66054E-22
8787.4	5.06012E-22
8787.5	1.92006E-21
8787.6	5.91861E-22
8787.7	5.14141E-22
8787.8	1.27049E-21
8787.9	1.25064E-21
8788	1.2522E-21
8788.1	1.77168E-21
8788.2	4.70418E-22
8788.3	1.87859E-21
8788.4	9.55723E-22
8788.5	5.38061E-22
8788.6	4.51279E-22
8788.7	1.78138E-21
8788.8	1.24338E-21
8788.9	5.9716E-22
8789	9.3065E-22
8789.1	8.60091E-22
8789.2	4.20519E-22
8789.3	1.22395E-21
8789.4	3.46801E-22
8789.5	7.50946E-22
8789.6	7.41707E-22
8789.7	9.01689E-22
8789.8	1.33162E-21
8789.9	5.74651E-22
8790	8.78186E-22
8790.1	7.72866E-22
8790.2	7.38398E-22
8790.3	1.18991E-21
8790.4	9.94303E-22
8790.5	4.52188E-22
8790.6	4.6687E-22
8790.7	9.19816E-22
8790.8	5.12824E-22
8790.9	1.27197E-21
8791	1.09779E-21
8791.1	1.33363E-21
8791.2	1.07421E-21
8791.3	1.22533E-21
8791.4	8.21514E-22
8791.5	7.91745E-22
8791.6	1.44659E-21
8791.7	1.57564E-21
8791.8	5.6159E-22
8791.9	6.05934E-22
8792	1.15392E-21
8792.1	8.4506E-22
8792.2	9.7505E-22
8792.3	9.91431E-22
8792.4	9.9169E-22
8792.5	4.04612E-22
8792.6	9.3462E-22
8792.7	7.86055E-22
8792.8	1.49408E-21
8792.9	6.31986E-22
8793	5.94028E-22
8793.1	9.09774E-22
8793.2	4.99672E-22
8793.3	6.49935E-22
8793.4	1.34609E-21
8793.5	1.0895E-21
8793.6	9.91944E-22
8793.7	7.71375E-22
8793.8	7.50045E-22
8793.9	9.20193E-22
8794	7.14699E-22
8794.1	6.39323E-22
8794.2	1.01799E-21
8794.3	1.10959E-21
8794.4	9.04855E-22
8794.5	8.01159E-22
8794.6	9.21407E-22
8794.7	4.55608E-22
8794.8	9.7767E-22
8794.9	4.77258E-22
8795	7.61957E-22
8795.1	1.50143E-21
8795.2	7.99892E-22
8795.3	7.92684E-22
8795.4	1.01807E-21
8795.5	3.99758E-22
8795.6	8.36712E-22
8795.7	8.08672E-22
8795.8	5.84122E-22
8795.9	7.49782E-22
8796	8.56647E-22
8796.1	8.1194E-22
8796.2	1.13862E-21
8796.3	8.29371E-22
8796.4	7.3656E-22
8796.5	7.73047E-22
8796.6	7.18657E-22
8796.7	8.4243E-22
8796.8	8.18852E-22
8796.9	8.52981E-22
8797	5.42891E-22
8797.1	1.01387E-21
8797.2	3.60245E-22
8797.3	3.64758E-22
8797.4	1.35648E-21
8797.5	3.34616E-22
8797.6	4.70428E-22
8797.7	8.44518E-22
8797.8	1.06853E-21
8797.9	8.97578E-22
8798	4.20413E-22
8798.1	4.14342E-22
8798.2	1.68781E-21
8798.3	6.17234E-22
8798.4	1.34664E-21
8798.5	9.80804E-22
8798.6	6.7469E-22
8798.7	1.38511E-21
8798.8	1.14354E-21
8798.9	7.4035E-22
8799	1.32161E-21
8799.1	1.21847E-21
8799.2	1.62414E-21
8799.3	1.29898E-21
8799.4	1.51264E-21
8799.5	1.07683E-21
8799.6	5.50063E-22
8799.7	1.23966E-21
8799.8	1.06691E-21
8799.9	7.78037E-22
8800	5.30693E-22
8800.1	5.9688E-22
8800.2	1.62736E-21
8800.3	3.50365E-22
8800.4	5.80862E-22
8800.5	1.3192E-21
8800.6	8.10657E-22
8800.7	6.08357E-22
8800.8	9.23531E-22
8800.9	1.36592E-21
8801	1.13576E-21
8801.1	8.06423E-22
8801.2	7.84533E-22
8801.3	4.97438E-22
8801.4	9.52929E-22
8801.5	5.44825E-22
8801.6	1.09487E-21
8801.7	9.9419E-22
8801.8	8.68606E-22
8801.9	1.36882E-21
8802	4.53171E-22
8802.1	7.54913E-22
8802.2	7.17734E-22
8802.3	1.15819E-21
8802.4	1.07869E-21
8802.5	9.20401E-22
8802.6	8.77187E-22
8802.7	1.23108E-21
8802.8	6.94167E-22
8802.9	8.09796E-22
8803	8.74293E-22
8803.1	1.13966E-21
8803.2	4.79648E-22
8803.3	9.71179E-22
8803.4	7.93048E-22
8803.5	1.45046E-21
8803.6	1.40838E-21
8803.7	9.17135E-22
8803.8	8.65747E-22
8803.9	4.6837E-22
8804	9.46662E-22
8804.1	1.48242E-21
8804.2	7.86067E-22
8804.3	7.74585E-22
8804.4	8.20774E-22
8804.5	9.07529E-22
8804.6	7.60074E-22
8804.7	3.8082E-22
8804.8	1.17943E-21
8804.9	1.21534E-21
8805	7.88849E-22
8805.1	8.64962E-22
8805.2	1.30893E-21
8805.3	9.68831E-22
8805.4	9.30187E-22
8805.5	4.78215E-22
8805.6	5.12162E-22
8805.7	6.21511E-22
8805.8	6.58359E-22
8805.9	7.85477E-22
8806	1.12353E-21
8806.1	8.07141E-22
8806.2	8.32432E-22
8806.3	8.39344E-22
8806.4	1.1904E-21
8806.5	1.0576E-21
8806.6	6.09085E-22
8806.7	7.97054E-22
8806.8	1.2355E-21
8806.9	7.03345E-22
8807	7.3394E-22
8807.1	3.29869E-22
8807.2	5.75895E-22
8807.3	1.26508E-21
8807.4	8.58699E-22
8807.5	1.12865E-21
8807.6	1.2409E-21
8807.7	7.68403E-22
8807.8	3.41383E-22
8807.9	8.09629E-22
8808	5.29905E-22
8808.1	4.12492E-22
8808.2	9.03497E-22
8808.3	6.46531E-22
8808.4	8.99927E-22
8808.5	1.15144E-21
8808.6	6.69676E-22
8808.7	1.38741E-21
8808.8	7.54796E-22
8808.9	5.81912E-22
8809	6.28235E-22
8809.1	5.0668E-22
8809.2	1.0476E-21
8809.3	7.96596E-22
8809.4	1.17255E-21
8809.5	9.45707E-22
8809.6	9.02742E-22
8809.7	1.08357E-21
8809.8	7.09831E-22
8809.9	1.21671E-21
8810	1.05859E-21
8810.1	1.14915E-21
8810.2	6.62565E-22
8810.3	1.09673E-21
8810.4	3.65572E-22
8810.5	8.25247E-22
8810.6	6.39601E-22
8810.7	8.68451E-22
8810.8	1.2347E-21
8810.9	5.78881E-22
8811	1.21701E-21
8811.1	5.94489E-22
8811.2	1.44494E-21
8811.3	5.23921E-22
8811.4	9.32048E-22
8811.5	1.00177E-21
8811.6	1.12936E-21
8811.7	8.7504E-22
8811.8	6.1652E-22
8811.9	5.51759E-22
8812	5.08523E-22
8812.1	9.26622E-22
8812.2	1.12123E-21
8812.3	8.24004E-22
8812.4	1.03623E-21
8812.5	9.10943E-22
8812.6	8.19333E-22
8812.7	8.51416E-22
8812.8	7.79148E-22
8812.9	7.74453E-22
8813	1.40401E-21
8813.1	1.73767E-21
8813.2	1.36725E-21
8813.3	1.26796E-21
8813.4	7.096E-22
8813.5	8.24336E-22
8813.6	1.37899E-21
8813.7	6.35789E-22
8813.8	5.41496E-22
8813.9	1.01423E-21
8814	1.15165E-21
8814.1	3.20279E-22
8814.2	5.73821E-22
8814.3	8.30055E-22
8814.4	1.08947E-21
8814.5	3.6848E-22
8814.6	1.37084E-21
8814.7	9.27768E-22
8814.8	9.69257E-22
8814.9	1.00136E-21
8815	1.00649E-21
8815.1	1.08913E-21
8815.2	1.08988E-21
8815.3	9.302E-22
8815.4	5.0947E-22
8815.5	5.36909E-22
8815.6	1.02364E-21
8815.7	5.39762E-22
8815.8	1.06053E-21
8815.9	1.16249E-21
8816	9.59174E-22
8816.1	5.82855E-22
8816.2	7.19218E-22
8816.3	6.1399E-22
8816.4	1.10237E-21
8816.5	1.63943E-21
8816.6	6.43847E-22
8816.7	1.10769E-21
8816.8	8.40962E-22
8816.9	1.1943E-21
8817	9.59365E-22
8817.1	8.0013E-22
8817.2	9.56195E-22
8817.3	5.81855E-22
8817.4	9.43622E-22
8817.5	9.90901E-22
8817.6	8.31255E-22
8817.7	8.01795E-22
8817.8	5.95342E-22
8817.9	1.20659E-21
8818	2.23317E-21
8818.1	3.75919E-22
8818.2	1.46779E-21
8818.3	6.43431E-22
8818.4	1.15007E-21
8818.5	7.37332E-22
8818.6	8.63631E-22
8818.7	1.27232E-21
8818.8	7.57237E-22
8818.9	6.28833E-22
8819	1.57228E-21
8819.1	1.06674E-21
8819.2	7.61395E-22
8819.3	6.25088E-22
8819.4	7.05104E-22
8819.5	1.23614E-21
8819.6	8.15594E-22
8819.7	7.2836E-22
8819.8	7.96586E-22
8819.9	1.18613E-21
8820	1.7338E-21
8820.1	9.80514E-22
8820.2	9.03668E-22
8820.3	5.38424E-22
8820.4	5.18613E-22
8820.5	8.38578E-22
8820.6	8.60736E-22
8820.7	4.23837E-22
8820.8	5.42383E-22
8820.9	7.72368E-22
8821	1.14225E-21
8821.1	3.75812E-22
8821.2	3.52111E-22
8821.3	9.508E-22
8821.4	8.11852E-22
8821.5	4.24901E-22
8821.6	9.87377E-22
8821.7	1.07969E-21
8821.8	1.06492E-21
8821.9	9.0266E-22
8822	9.96362E-22
8822.1	6.98971E-22
8822.2	6.98622E-22
8822.3	1.53739E-21
8822.4	9.1685E-22
8822.5	6.36618E-22
8822.6	7.88764E-22
8822.7	6.15939E-22
8822.8	8.05092E-22
8822.9	1.168E-21
8823	1.37213E-21
8823.1	7.03457E-22
8823.2	1.71465E-21
8823.3	7.72786E-22
8823.4	6.60275E-22
8823.5	6.52543E-22
8823.6	1.19055E-21
8823.7	7.85572E-22
8823.8	9.89887E-22
8823.9	8.50505E-22
8824	8.05239E-22
8824.1	1.09362E-21
8824.2	4.84874E-22
8824.3	5.08508E-22
8824.4	7.65764E-22
8824.5	1.08394E-21
8824.6	1.43975E-21
8824.7	9.17411E-22
8824.8	7.34102E-22
8824.9	8.05777E-22
8825	1.03292E-21
8825.1	1.05541E-21
8825.2	8.13819E-22
8825.3	6.36038E-22
8825.4	1.13893E-21
8825.5	1.27242E-21
8825.6	1.50344E-21
8825.7	9.76189E-22
8825.8	8.059E-22
8825.9	9.60457E-22
8826	9.10456E-22
8826.1	5.57006E-22
8826.2	8.96799E-22
8826.3	7.35418E-22
8826.4	7.54296E-22
8826.5	5.87222E-22
8826.6	3.71284E-22
8826.7	9.51674E-22
8826.8	6.88822E-22
8826.9	6.44988E-22
8827	7.51521E-22
8827.1	1.06219E-21
8827.2	1.11601E-21
8827.3	8.04586E-22
8827.4	5.46943E-22
8827.5	8.02867E-22
8827.6	7.17698E-22
8827.7	8.48124E-22
8827.8	9.64831E-22
8827.9	9.97267E-22
8828	1.65503E-21
8828.1	1.2381E-21
8828.2	1.08542E-21
8828.3	4.30012E-22
8828.4	8.43574E-22
8828.5	1.08584E-21
8828.6	6.59035E-22
8828.7	7.36047E-22
8828.8	1.34324E-21
8828.9	5.54505E-22
8829	7.55929E-22
8829.1	7.87265E-22
8829.2	8.41536E-22
8829.3	7.63906E-22
8829.4	1.2289E-21
8829.5	4.06972E-22
8829.6	1.10443E-21
8829.7	1.35106E-21
8829.8	8.02399E-22
8829.9	1.23985E-21
8830	4.26513E-22
8830.1	7.87016E-22
8830.2	8.39244E-22
8830.3	1.18024E-21
8830.4	7.578E-22
8830.5	1.04956E-21
8830.6	1.02459E-21
8830.7	7.12269E-22
8830.8	1.46902E-21
8830.9	1.07011E-21
8831	1.41495E-21
8831.1	7.74153E-22
8831.2	1.28295E-21
8831.3	7.90321E-22
8831.4	8.63417E-22
8831.5	1.75667E-21
8831.6	9.67217E-22
8831.7	6.42621E-22
8831.8	2.04455E-21
8831.9	7.31907E-22
8832	5.93322E-22
8832.1	3.08896E-22
8832.2	9.98568E-22
8832.3	6.46139E-22
8832.4	9.69574E-22
8832.5	1.01745E-21
8832.6	5.69458E-22
8832.7	4.80153E-22
8832.8	1.10219E-21
8832.9	7.59042E-22
8833	1.02354E-21
8833.1	1.05895E-21
8833.2	6.62356E-22
8833.3	1.14959E-21
8833.4	1.2537E-21
8833.5	9.91044E-22
8833.6	2.88306E-22
8833.7	4.92517E-22
8833.8	5.04367E-22
8833.9	4.54977E-22
8834	4.24488E-22
8834.1	8.21301E-22
8834.2	1.09824E-21
8834.3	9.26353E-22
8834.4	5.85017E-22
8834.5	6.82103E-22
8834.6	8.81904E-22
8834.7	6.52615E-22
8834.8	8.13279E-22
8834.9	1.16392E-21
8835	7.24042E-22
8835.1	5.21997E-22
8835.2	1.3388E-21
8835.3	9.11749E-22
8835.4	1.3699E-21
8835.5	1.55439E-21
8835.6	6.86221E-22
8835.7	1.36391E-21
8835.8	2.06503E-21
8835.9	1.58411E-21
8836	6.67463E-22
8836.1	6.12778E-22
8836.2	2.25806E-21
8836.3	1.18525E-21
8836.4	1.05365E-21
8836.5	1.49338E-21
8836.6	1.06718E-21
8836.7	9.36919E-22
8836.8	1.115E-21
8836.9	6.92379E-22
8837	1.10665E-21
8837.1	3.70503E-22
8837.2	1.02135E-21
8837.3	5.76342E-22
8837.4	7.32923E-22
8837.5	5.43217E-22
8837.6	8.60706E-22
8837.7	9.05527E-22
8837.8	9.09817E-22
8837.9	1.13377E-21
8838	5.13232E-22
8838.1	1.21576E-21
8838.2	4.52643E-22
8838.3	8.00573E-22
8838.4	5.22629E-22
8838.5	6.40022E-22
8838.6	1.03839E-21
8838.7	5.19282E-22
8838.8	1.31046E-21
8838.9	1.38044E-21
8839	1.77186E-21
8839.1	5.08862E-22
8839.2	8.85682E-22
8839.3	4.98747E-22
8839.4	8.78011E-22
8839.5	9.78394E-22
8839.6	8.04435E-22
8839.7	8.19467E-22
8839.8	9.47298E-22
8839.9	1.11483E-21
8840	1.01268E-21
8840.1	8.37959E-22
8840.2	9.66405E-22
8840.3	5.60458E-22
8840.4	4.78195E-22
8840.5	8.91256E-22
8840.6	5.63765E-22
8840.7	9.58325E-22
8840.8	8.25604E-22
8840.9	4.13037E-22
8841	5.73852E-22
8841.1	4.06754E-22
8841.2	1.43608E-21
8841.3	3.16804E-22
8841.4	1.6525E-21
8841.5	7.23643E-22
8841.6	8.51473E-22
8841.7	1.01626E-21
8841.8	6.03097E-22
8841.9	1.05544E-21
8842	8.91359E-22
8842.1	8.48873E-22
8842.2	1.96048E-21
8842.3	1.08195E-21
8842.4	7.92359E-22
8842.5	6.83864E-22
8842.6	9.63324E-22
8842.7	9.41329E-22
8842.8	9.59955E-22
8842.9	6.02258E-22
8843	1.27575E-21
8843.1	1.04851E-21
8843.2	1.43668E-21
8843.3	7.75878E-22
8843.4	1.39567E-21
8843.5	6.54301E-22
8843.6	5.40778E-22
8843.7	6.85534E-22
8843.8	9.79E-22
8843.9	5.3373E-22
8844	1.16609E-21
8844.1	1.2804E-21
8844.2	1.4921E-21
8844.3	6.27716E-22
8844.4	1.05173E-21
8844.5	6.83288E-22
8844.6	1.46675E-21
8844.7	7.38046E-22
8844.8	6.33654E-22
8844.9	1.20056E-21
8845	1.22655E-21
8845.1	5.44911E-22
8845.2	9.00006E-22
8845.3	1.17185E-21
8845.4	9.13656E-22
8845.5	6.46976E-22
8845.6	1.12686E-21
8845.7	9.78894E-22
8845.8	3.29027E-22
8845.9	1.10404E-21
8846	5.17439E-22
8846.1	8.40489E-22
8846.2	5.83237E-22
8846.3	5.72358E-22
8846.4	6.10369E-22
8846.5	1.58222E-21
8846.6	1.20653E-21
8846.7	7.56772E-22
8846.8	8.5315E-22
8846.9	5.42191E-22
8847	1.33695E-21
8847.1	1.28398E-21
8847.2	1.12496E-21
8847.3	1.37386E-21
8847.4	8.53041E-22
8847.5	9.0035E-22
8847.6	8.09089E-22
8847.7	1.60337E-21
8847.8	8.39143E-22
8847.9	3.83108E-22
8848	8.0467E-22
8848.1	1.06348E-21
8848.2	1.02955E-21
8848.3	5.55299E-22
8848.4	4.97257E-22
8848.5	7.44745E-22
8848.6	1.993E-21
8848.7	1.69962E-21
8848.8	1.26461E-21
8848.9	7.34195E-22
8849	3.9462E-22
8849.1	9.37174E-22
8849.2	7.45876E-22
8849.3	1.54697E-21
8849.4	8.6744E-22
8849.5	7.79262E-22
8849.6	1.02288E-21
8849.7	1.19064E-21
8849.8	7.36586E-22
8849.9	1.2403E-21
8850	4.38329E-22
8850.1	6.7968E-22
8850.2	8.14344E-22
8850.3	1.56519E-21
8850.4	1.48728E-21
8850.5	5.72045E-22
8850.6	1.36312E-21
8850.7	1.7064E-21
8850.8	1.13002E-21
8850.9	6.81953E-22
8851	1.20083E-21
8851.1	6.1622E-22
8851.2	9.47263E-22
8851.3	1.15948E-21
8851.4	1.09624E-21
8851.5	1.1295E-21
8851.6	1.36723E-21
8851.7	1.23152E-21
8851.8	1.05106E-21
8851.9	1.02813E-21
8852	5.39632E-22
8852.1	1.31978E-21
8852.2	1.20742E-21
8852.3	1.32336E-21
8852.4	7.39545E-22
8852.5	1.00126E-21
8852.6	9.52935E-22
8852.7	5.40322E-22
8852.8	7.17938E-22
8852.9	6.8568E-22
8853	6.15926E-22
8853.1	1.122E-21
8853.2	8.23338E-22
8853.3	8.01391E-22
8853.4	7.28042E-22
8853.5	1.11225E-21
8853.6	5.33503E-22
8853.7	1.15627E-21
8853.8	6.8596E-22
8853.9	8.7572E-22
8854	1.01047E-21
8854.1	7.31718E-22
8854.2	6.7539E-22
8854.3	8.6913E-22
8854.4	9.04577E-22
8854.5	5.56345E-22
8854.6	6.87098E-22
8854.7	8.61219E-22
8854.8	5.89765E-22
8854.9	1.31779E-21
8855	4.48547E-22
8855.1	7.7727E-22
8855.2	7.33874E-22
8855.3	7.06818E-22
8855.4	6.05321E-22
8855.5	8.29891E-22
8855.6	1.44149E-21
8855.7	6.74247E-22
8855.8	1.24524E-21
8855.9	7.83466E-22
8856	5.84552E-22
8856.1	1.35472E-21
8856.2	1.59368E-21
8856.3	4.72088E-22
8856.4	9.74366E-22
8856.5	1.68407E-21
8856.6	9.74732E-22
8856.7	6.54628E-22
8856.8	7.38591E-22
8856.9	4.81886E-22
8857	1.32907E-21
8857.1	1.04457E-21
8857.2	6.51116E-22
8857.3	8.52271E-22
8857.4	3.95668E-22
8857.5	7.93608E-22
8857.6	6.53552E-22
8857.7	9.41489E-22
8857.8	8.28524E-22
8857.9	7.33168E-22
8858	1.15065E-21
8858.1	1.14263E-21
8858.2	4.8776E-22
8858.3	6.41428E-22
8858.4	6.66874E-22
8858.5	1.15529E-21
8858.6	7.04833E-22
8858.7	5.95706E-22
8858.8	6.21043E-22
8858.9	1.15421E-21
8859	5.33087E-22
8859.1	7.27863E-22
8859.2	9.78589E-22
8859.3	5.2362E-22
8859.4	1.06686E-21
8859.5	7.07712E-22
8859.6	1.09998E-21
8859.7	7.85848E-22
8859.8	8.06299E-22
8859.9	2.8022E-22
8860	1.0725E-21
8860.1	7.28814E-22
8860.2	1.48428E-21
8860.3	9.41952E-22
8860.4	8.79896E-22
8860.5	1.00058E-21
8860.6	4.37829E-22
8860.7	7.72118E-22
8860.8	9.80757E-22
8860.9	1.35869E-21
8861	6.46678E-22
8861.1	9.29081E-22
8861.2	9.11937E-22
8861.3	1.09802E-21
8861.4	1.30596E-21
8861.5	5.87513E-22
8861.6	6.24471E-22
8861.7	9.84393E-22
8861.8	7.21084E-22
8861.9	7.68642E-22
8862	9.77161E-22
8862.1	6.25742E-22
8862.2	1.1909E-21
8862.3	4.56872E-22
8862.4	1.0164E-21
8862.5	6.48985E-22
8862.6	7.84444E-22
8862.7	1.81446E-21
8862.8	6.12104E-22
8862.9	5.55889E-22
8863	8.98905E-22
8863.1	1.29193E-21
8863.2	8.9751E-22
8863.3	5.48897E-22
8863.4	6.60349E-22
8863.5	1.02566E-21
8863.6	5.13135E-22
8863.7	1.03478E-21
8863.8	9.6997E-22
8863.9	1.02645E-21
8864	7.38217E-22
8864.1	1.46697E-21
8864.2	5.46751E-22
8864.3	6.35549E-22
8864.4	1.16951E-21
8864.5	9.7196E-22
8864.6	8.28353E-22
8864.7	5.0954E-22
8864.8	5.42999E-22
8864.9	1.01655E-21
8865	5.06003E-22
8865.1	1.679E-21
8865.2	1.02768E-21
8865.3	1.76827E-21
8865.4	1.01629E-21
8865.5	1.10298E-21
8865.6	1.12709E-21
8865.7	1.17327E-21
8865.8	1.39013E-21
8865.9	9.47707E-22
8866	5.8732E-22
8866.1	9.96302E-22
8866.2	7.34306E-22
8866.3	9.58896E-22
8866.4	5.78392E-22
8866.5	6.64035E-22
8866.6	1.36446E-21
8866.7	1.95324E-21
8866.8	1.52611E-21
8866.9	2.77575E-22
8867	1.61853E-21
8867.1	1.13975E-21
8867.2	1.212E-21
8867.3	7.56326E-22
8867.4	5.31317E-22
8867.5	1.0791E-21
8867.6	1.35168E-21
8867.7	6.56797E-22
8867.8	1.12023E-21
8867.9	1.02362E-21
8868	9.28062E-22
8868.1	1.35204E-21
8868.2	7.50243E-22
8868.3	9.4743E-22
8868.4	1.22264E-21
8868.5	7.6668E-22
8868.6	5.52776E-22
8868.7	9.78763E-22
8868.8	1.04324E-21
8868.9	9.12052E-22
8869	5.05977E-22
8869.1	5.54169E-22
8869.2	6.96085E-22
8869.3	1.26886E-21
8869.4	1.1711E-21
8869.5	7.02124E-22
8869.6	4.84053E-22
8869.7	1.32422E-21
8869.8	5.99005E-22
8869.9	9.55613E-22
8870	7.26791E-22
8870.1	1.6138E-21
8870.2	4.44491E-22
8870.3	4.27324E-22
8870.4	1.12774E-21
8870.5	1.62028E-21
8870.6	1.0847E-21
8870.7	8.52718E-22
8870.8	5.156E-22
8870.9	8.71399E-22
8871	9.84709E-22
8871.1	7.46904E-22
8871.2	9.5158E-22
8871.3	8.12916E-22
8871.4	7.26524E-22
8871.5	7.58816E-22
8871.6	7.06085E-22
8871.7	6.49195E-22
8871.8	7.49196E-22
8871.9	1.57916E-21
8872	1.34723E-21
